"INDEX","TARGET_FLAG","TARGET_AMT","KIDSDRIV","MALE","MARRIED","SINGLE_PARENT","LICENSE_REVOKED","AGE","AGE_RANGE_16_19_YRS","AGE_RANGE_20_29_YRS","AGE_RANGE_30_39_YRS","AGE_RANGE_40_49_YRS","AGE_RANGE_50_59_YRS","AGE_RANGE_60_69_YRS","AGE_RANGE_70_YRS_PLUS","INEXP_DRIVER","HOMEKIDS","YOJ","INCOME","HOME_VAL","TRAVTIME","BLUEBOOK","TIF","OLDCLAIM","CLM_FREQ","MVR_PTS","CAR_AGE","CAR_AGE_RANGE_1_YR","CAR_AGE_RANGE_2_3_YRS","CAR_AGE_RANGE_3_5_YRS","CAR_AGE_RANGE_5_10_YRS","CAR_AGE_RANGE_10_YRS_PLUS","MAIN_DRIVING_CITY","RED_CAR","EDU_HIGH_SCHOOL","EDU_COLLEGE","EDU_ADV_DEGREE","VEHICLE_USE_COMMERCIAL","VEHICLE_CLASS_TRUCK","VEHICLE_CLASS_SUV","VEHICLE_CLASS_CAR","SPORTS_CAR","RED_SPORTS_CAR","TRUCK_COMM","SUV_COMM","CAR_COMM","OCCUPATION_CLERICAL","OCCUPATION_MANAGER","OCCUPATION_BLUE_COLLAR","OCCUPATION_GOLD_COLLAR","OCCUPATION_STUDENT","OCCUPATION_HOME_MAKER","OCCUPATION_PROFESSIONAL"
149,0,0,0,1,0,0,0,41,0,0,0,1,0,0,0,0,0,6,12541,0,5,7500,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
150,0,0,0,1,1,0,0,47,0,0,0,1,0,0,0,0,0,12,104271,265153,40,36120,4,0,0,0,11,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
152,0,0,0,0,1,0,0,44,0,0,0,1,0,0,0,0,1,13,67278,220556,49,20210,1,0,0,0,16,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
153,0,0,0,0,0,0,0,46,0,0,0,1,0,0,0,0,0,10,104990,306540,40,16080,13,0,0,0,7,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
154,0,0,0,0,0,0,0,49,0,0,0,1,0,0,0,0,0,6,89948,0,37,18160,7,0,0,4,9,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
155,0,0,0,0,1,0,0,33,0,0,1,0,0,0,0,0,1,12,111427,321483,35,28180,1,0,0,3,4,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
158,1,1807,1,0,0,1,1,43,0,0,0,1,0,0,0,0,2,11,76159,0,52,19750,4,0,0,0,12,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
159,0,0,0,0,0,0,0,62,0,0,0,0,0,1,0,0,0,6,107734,0,54,18470,3,0,0,0,15,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
160,1,10593.946633,0,1,0,0,0,42,0,0,0,1,0,0,0,0,0,0,0,0,47,5700,11,0,0,5,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
161,0,0,0,0,0,1,0,36,0,0,1,0,0,0,0,0,2,12,25282,0,38,11160,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
162,0,0,0,1,1,0,0,47,0,0,0,1,0,0,0,0,0,11,18549,116136,24,12800,7,0,0,0,14,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
163,0,0,0,1,1,0,0,50,0,0,0,0,1,0,0,0,0,14,48317,147191,11,17300,13,0,0,0,7,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
164,0,0,0,1,0,0,1,51,0,0,0,0,1,0,0,0,0,9,50166,187297,32,11620,1,50701,3,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
165,0,0,0,0,1,0,0,46,0,0,0,1,0,0,0,0,0,8,73872,245878,43,20240,4,0,0,0,16,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
166,0,0,0,0,1,0,0,50,0,0,0,0,1,0,0,0,0,14,73343,254600,60,20010,1,4179,2,4,8,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
167,1,6158,0,0,0,1,0,43,0,0,0,1,0,0,0,0,2,15,49849,0,35,13130,1,3622,3,4,20,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
168,1,4887,1,0,1,0,1,39,0,0,1,0,0,0,0,0,1,16,12054,0,28,15760,4,1738,2,4,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
169,0,0,0,0,1,0,0,43,0,0,0,1,0,0,0,0,3,14,48184,209188,50,14530,12,6891,2,5,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
170,1,5147,0,0,1,0,0,60,0,0,0,0,0,1,0,0,3,18,78936,235670,40,20350,6,0,0,0,15,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
171,0,0,0,1,0,0,0,55,0,0,0,0,1,0,0,0,0,0,0,0,33,7000,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
172,0,0,0,0,0,0,0,40,0,0,0,1,0,0,0,0,0,10,78914,229055,36,5500,10,6803,2,6,10,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
173,0,0,0,0,1,0,0,39,0,0,1,0,0,0,0,0,0,6,77125,210840,49,9570,7,0,0,1,13,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
175,0,0,0,1,1,0,0,38,0,0,1,0,0,0,0,0,0,14,25835,109685,29,8490,6,0,0,1,12,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
176,0,0,0,1,1,0,0,42,0,0,0,1,0,0,0,0,0,12,47660,180206,31,11940,7,974,2,6,18,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
177,0,0,0,0,0,0,0,42,0,0,0,1,0,0,0,0,0,10,123143,306368,16,24930,4,0,0,3,14,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
178,0,0,0,0,1,0,0,49,0,0,0,1,0,0,0,0,0,8,22059,123924,24,21990,11,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
179,0,0,1,0,0,1,0,36,0,0,1,0,0,0,0,0,1,12,50750,0,26,10170,7,5877,3,7,14,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
180,0,0,0,1,0,1,0,34,0,0,1,0,0,0,0,0,1,10,23571,0,35,12180,7,0,0,0,7,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
181,0,0,0,0,1,0,0,49,0,0,0,1,0,0,0,0,0,0,0,79913,29,18110,7,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
182,0,0,0,1,1,0,0,52,0,0,0,0,1,0,0,0,0,12,35631,155972,39,6040,10,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
183,0,0,0,1,0,0,0,50,0,0,0,0,1,0,0,0,0,11,129234,0,37,21200,4,0,0,0,20,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
184,0,0,0,0,0,0,0,53,0,0,0,0,1,0,0,0,0,12,20638,0,16,11650,10,6175,1,2,7,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
185,0,0,0,1,1,0,0,55,0,0,0,0,1,0,0,0,0,14,55409,162237,45,27890,4,0,0,0,14,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
187,0,0,0,0,0,1,0,40,0,0,0,1,0,0,0,0,4,15,48067,186025,21,18120,8,0,0,0,8,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
188,0,0,0,0,1,0,0,45,0,0,0,1,0,0,0,0,2,12,64867,210631,21,12490,1,0,0,0,10,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
189,0,0,0,1,1,0,0,80,0,0,0,0,0,0,1,0,2,23,97716,389344,14,15920,13,0,0,2,10,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
190,0,0,0,1,1,0,0,48,0,0,0,1,0,0,0,0,0,10,39613,159534,48,8460,10,7437,2,6,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
191,0,0,0,1,0,0,0,37,0,0,1,0,0,0,0,0,0,11,10315,0,69,14130,1,0,0,1,9,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
192,0,0,0,0,0,0,0,40,0,0,0,1,0,0,0,0,0,11,49780,0,52,10500,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
194,0,0,0,0,0,0,0,45,0,0,0,1,0,0,0,0,0,11,60845,0,31,24260,4,0,0,0,18,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
196,1,6087,0,0,0,0,0,42,0,0,0,1,0,0,0,0,0,12,136344,0,45,13160,1,0,0,0,17,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
197,0,0,0,0,1,0,0,36,0,0,1,0,0,0,0,0,0,7,70313,211506,55,14960,6,7650,3,5,4,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
198,0,0,0,0,0,1,0,45,0,0,0,1,0,0,0,0,3,15,23773,0,9,34510,7,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
199,0,0,0,0,0,0,0,52,0,0,0,0,1,0,0,0,0,11,115713,327167,28,21660,6,0,0,0,11,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
200,0,0,0,1,0,0,0,41,0,0,0,1,0,0,0,0,0,8,55364,0,17,31390,1,0,0,3,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
201,0,0,0,0,1,0,0,36,0,0,1,0,0,0,0,0,0,14,27693,130324,37,11300,10,19385,1,4,7,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
202,0,0,0,0,1,0,0,56,0,0,0,0,1,0,0,0,0,0,0,103058,29,27890,13,25147,2,0,9,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
203,0,0,1,0,1,0,0,53,0,0,0,0,1,0,0,0,1,0,0,0,34,1500,10,1175,3,2,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
204,1,3894,0,0,0,0,0,39,0,0,1,0,0,0,0,0,0,12,32936,169721,12,1500,6,0,0,0,7,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
205,0,0,0,0,1,0,0,38,0,0,1,0,0,0,0,0,0,11,33151,184852,31,11530,13,0,0,0,9,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
206,1,2659,1,1,0,1,1,45,0,0,0,1,0,0,0,0,3,0,0,0,36,16510,4,17445,3,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
207,0,0,0,0,1,0,0,46,0,0,0,1,0,0,0,0,0,14,24575,176282,73,8560,10,0,0,0,9,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
208,0,0,0,1,1,0,0,43,0,0,0,1,0,0,0,0,2,16,32546,200891,49,5800,10,0,0,1,5,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
209,0,0,1,0,0,1,0,54,0,0,0,0,1,0,0,0,1,0,0,0,21,18820,6,5537,1,6,9,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
210,0,0,0,1,1,0,0,55,0,0,0,0,1,0,0,0,0,16,163158,431809,44,23320,10,0,0,3,19,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
211,0,0,0,0,1,0,0,61,0,0,0,0,0,1,0,0,0,10,58212,226638,37,13420,1,3573,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
214,1,6693,0,0,1,0,0,53,0,0,0,0,1,0,0,0,0,15,84345,264549,36,9930,4,0,0,3,5,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
215,0,0,0,1,1,0,0,52,0,0,0,0,1,0,0,0,0,12,24590,166773,59,10350,14,1507,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
216,0,0,0,0,1,0,0,54,0,0,0,0,1,0,0,0,0,15,107808,278940,45,27020,7,1780,3,0,6,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
218,0,0,0,0,1,0,0,51,0,0,0,0,1,0,0,0,0,15,76443,257889,7,25450,6,5958,2,5,12,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
219,0,0,0,1,1,0,0,39,0,0,1,0,0,0,0,0,2,12,59685,197089,42,7470,7,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
220,0,0,0,0,1,0,0,38,0,0,1,0,0,0,0,0,0,12,90647,251629,38,13740,4,8450,1,0,15,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
221,1,4380,0,1,0,0,0,42,0,0,0,1,0,0,0,0,0,10,43174,208811,48,10020,13,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
222,1,1826,0,0,0,1,1,31,0,0,1,0,0,0,0,0,2,14,30653,0,41,12930,13,35666,2,0,7,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
224,0,0,0,0,0,1,0,41,0,0,0,1,0,0,0,0,2,0,0,54130,18,32090,6,0,0,0,17,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
225,1,6716,3,0,1,0,0,36,0,0,1,0,0,0,0,0,4,0,0,0,54,1500,4,0,0,5,10,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
227,0,0,0,0,1,0,0,49,0,0,0,1,0,0,0,0,0,13,59148,162428,18,12310,1,8948,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
229,0,0,0,1,0,0,0,47,0,0,0,1,0,0,0,0,0,10,81899,232928,25,14390,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
231,0,0,0,0,1,0,0,45,0,0,0,1,0,0,0,0,3,17,1158,0,10,6120,10,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
232,0,0,0,0,1,0,0,53,0,0,0,0,1,0,0,0,0,15,114088,306745,25,22920,10,0,0,0,8,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
233,0,0,0,0,1,0,0,51,0,0,0,0,1,0,0,0,0,13,80621,256152,27,25700,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
234,0,0,0,0,1,0,0,51,0,0,0,0,1,0,0,0,1,12,94328,327651,44,6900,3,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
235,1,53571.214081,0,1,0,1,1,36,0,0,1,0,0,0,0,0,3,11,49703,253132,37,42550,1,35879,1,0,20,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
236,0,0,0,0,0,0,0,43,0,0,0,1,0,0,0,0,0,12,36115,179229,55,8160,1,6836,3,0,6,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
237,0,0,0,0,1,0,1,43,0,0,0,1,0,0,0,0,0,11,67488,209570,32,13160,13,8569,3,3,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
238,1,4257,0,0,1,0,0,53,0,0,0,0,1,0,0,0,0,13,25289,108139,31,13850,1,0,0,0,7,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
239,0,0,0,1,0,0,0,40,0,0,0,1,0,0,0,0,0,7,95405,0,34,24220,4,0,0,3,14,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
240,1,4277,0,0,1,0,0,31,0,0,1,0,0,0,0,0,3,14,26112,117229,58,14030,3,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
242,1,19597.135871,0,0,0,0,0,58,0,0,0,0,1,0,0,0,0,12,131560,0,40,14870,1,0,0,2,14,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
244,0,0,0,0,0,0,0,50,0,0,0,0,1,0,0,0,0,14,90566,295771,40,23260,17,0,0,0,18,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
245,0,0,0,1,0,1,0,45,0,0,0,1,0,0,0,0,2,12,62447,203472,39,12240,7,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
246,0,0,0,0,1,0,0,46,0,0,0,1,0,0,0,0,0,5,108701,337340,39,12070,3,0,0,0,17,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
247,0,0,0,1,0,0,0,47,0,0,0,1,0,0,0,0,0,12,94774,254197,43,21070,1,3460,1,1,13,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
248,0,0,1,1,1,0,0,43,0,0,0,1,0,0,0,0,2,16,72357,288115,40,23190,1,0,0,0,7,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
250,0,0,0,0,0,0,0,48,0,0,0,1,0,0,0,0,0,11,140112,336063,47,28380,10,0,0,2,17,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
251,0,0,0,1,0,0,0,39,0,0,1,0,0,0,0,0,0,11,19016,173712,22,10950,13,0,0,0,8,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
252,0,0,0,0,0,0,0,49,0,0,0,1,0,0,0,0,0,0,0,0,55,19810,7,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
253,0,0,0,0,1,0,0,45,0,0,0,1,0,0,0,0,0,13,19909,130331,14,7990,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
254,0,0,0,0,1,0,0,36,0,0,1,0,0,0,0,0,0,6,4885,99107,35,7080,6,5486,1,5,17,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
255,1,2738,1,0,0,1,0,59,0,0,0,0,1,0,0,0,1,12,119382,0,26,24130,13,0,0,0,16,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
256,0,0,0,1,1,0,0,60,0,0,0,0,0,1,0,0,0,13,89511,224350,5,11380,4,4470,3,0,15,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
257,0,0,0,0,1,0,0,49,0,0,0,1,0,0,0,0,0,15,107375,332673,12,19840,3,0,0,0,8,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
258,0,0,0,0,1,0,0,45,0,0,0,1,0,0,0,0,2,13,36947,165094,32,6200,6,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
259,0,0,0,1,0,1,0,34,0,0,1,0,0,0,0,0,2,13,27581,0,38,12250,4,0,0,6,5,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
260,1,1146,0,1,1,0,0,57,0,0,0,0,1,0,0,0,0,14,8212,0,5,7200,4,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
261,0,0,0,1,0,1,0,33,0,0,1,0,0,0,0,0,1,11,86187,241285,81,13420,17,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
262,0,0,0,1,0,0,0,52,0,0,0,0,1,0,0,0,0,12,42255,0,61,22280,3,0,0,1,12,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
263,0,0,0,0,1,0,0,53,0,0,0,0,1,0,0,0,0,13,37646,162387,19,16020,4,7462,2,0,10,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
264,0,0,0,0,1,0,0,57,0,0,0,0,1,0,0,0,0,8,67997,261901,41,32530,1,0,0,2,9,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
265,0,0,0,0,0,0,0,37,0,0,1,0,0,0,0,0,0,11,116043,0,40,16800,17,0,0,3,9,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
266,0,0,0,1,1,0,0,45,0,0,0,1,0,0,0,0,2,15,89479,239934,30,14950,10,0,0,0,8,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
267,0,0,0,1,0,0,0,38,0,0,1,0,0,0,0,0,0,8,92917,0,57,15120,1,722,3,0,4,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
268,0,0,0,0,0,1,0,36,0,0,1,0,0,0,0,0,3,7,29741,0,32,8070,6,2797,2,0,7,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
269,0,0,0,1,1,0,0,51,0,0,0,0,1,0,0,0,0,12,3673,120377,5,11180,10,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
270,1,4658,1,1,0,1,1,39,0,0,1,0,0,0,0,0,2,15,61370,0,6,21770,6,35577,3,0,12,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
271,0,0,0,0,0,0,1,51,0,0,0,0,1,0,0,0,0,13,32159,195096,46,2600,6,0,0,2,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
272,0,0,2,0,0,1,0,40,0,0,0,1,0,0,0,0,3,14,20126,138444,5,8260,6,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
273,1,5259,0,0,0,0,0,54,0,0,0,0,1,0,0,0,0,11,44782,148676,83,30260,3,0,0,0,9,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
274,0,0,0,0,0,1,0,34,0,0,1,0,0,0,0,0,4,14,59828,0,56,10880,10,0,0,0,13,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
275,0,0,1,0,1,0,0,41,0,0,0,1,0,0,0,0,2,14,74022,247884,51,13000,10,4418,1,0,12,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
276,0,0,0,1,1,0,0,36,0,0,1,0,0,0,0,0,0,11,80256,235169,9,14860,4,2592,4,1,15,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
277,0,0,0,1,1,0,0,55,0,0,0,0,1,0,0,0,0,14,6094,0,28,22770,4,2631,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
278,0,0,1,0,1,0,0,45,0,0,0,1,0,0,0,0,2,0,0,69743,27,14300,1,9062,1,1,11,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
279,1,3769,2,1,1,0,1,45,0,0,0,1,0,0,0,0,2,12,30085,128194,44,7200,4,0,0,3,8,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
280,0,0,0,0,0,0,0,50,0,0,0,0,1,0,0,0,0,11,80241,0,17,14520,4,7628,2,7,11,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
282,0,0,0,0,1,0,0,55,0,0,0,0,1,0,0,0,0,12,55673,245678,43,27400,14,0,0,0,13,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
283,1,4363.2375823,0,1,0,0,0,44,0,0,0,1,0,0,0,0,0,8,32317,0,68,22450,7,3738,1,8,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
284,0,0,0,1,0,0,0,50,0,0,0,0,1,0,0,0,0,9,58762,0,13,13320,6,5253,3,0,8,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
285,0,0,0,1,1,0,1,60,0,0,0,0,0,1,0,0,0,15,76899,270631,34,7900,4,45574,3,0,14,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
