"TARGET_FLAG","TARGET_AMT","KIDSDRIV","MALE","MARRIED","SINGLE_PARENT","LICENSE_REVOKED","AGE","AGE_RANGE_16_19_YRS","AGE_RANGE_20_29_YRS","AGE_RANGE_30_39_YRS","AGE_RANGE_40_49_YRS","AGE_RANGE_50_59_YRS","AGE_RANGE_60_69_YRS","AGE_RANGE_70_YRS_PLUS","INEXP_DRIVER","HOMEKIDS","YOJ","INCOME","HOME_VAL","TRAVTIME","BLUEBOOK","TIF","OLDCLAIM","CLM_FREQ","MVR_PTS","CAR_AGE","CAR_AGE_RANGE_1_YR","CAR_AGE_RANGE_2_3_YRS","CAR_AGE_RANGE_3_5_YRS","CAR_AGE_RANGE_5_10_YRS","CAR_AGE_RANGE_10_YRS_PLUS","MAIN_DRIVING_CITY","RED_CAR","EDU_HIGH_SCHOOL","EDU_COLLEGE","EDU_ADV_DEGREE","VEHICLE_USE_COMMERCIAL","VEHICLE_CLASS_TRUCK","VEHICLE_CLASS_SUV","VEHICLE_CLASS_CAR","SPORTS_CAR","RED_SPORTS_CAR","TRUCK_COMM","SUV_COMM","CAR_COMM","OCCUPATION_CLERICAL","OCCUPATION_MANAGER","OCCUPATION_BLUE_COLLAR","OCCUPATION_GOLD_COLLAR","OCCUPATION_STUDENT","OCCUPATION_HOME_MAKER","OCCUPATION_PROFESSIONAL"
NA,NA,1,0,1,0,0,37,0,0,1,0,0,0,0,0,2,9,54349,212419,28,10630,13,1381,1,4,11,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
NA,NA,0,0,0,0,0,44,0,0,0,1,0,0,0,0,0,12,NA,0,32,10770,1,0,0,2,8,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
NA,NA,0,0,1,0,0,44,0,0,0,1,0,0,0,0,2,7,20324,147038,20,10280,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
NA,NA,2,1,1,0,0,37,0,0,1,0,0,0,0,0,3,11,159092,382687,29,15050,6,1927,3,0,8,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
NA,NA,0,0,1,0,0,31,0,0,1,0,0,0,0,0,2,0,0,0,48,7740,4,7323,1,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
NA,NA,2,0,1,0,1,36,0,0,1,0,0,0,0,0,2,0,0,110346,28,5100,4,39425,3,1,9,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,0,0,0,0,0,54,0,0,0,0,1,0,0,0,0,12,77267,0,14,14630,1,8395,2,0,9,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
NA,NA,0,0,0,0,0,39,0,0,1,0,0,0,0,0,0,0,0,0,53,5500,1,0,0,0,8,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
NA,NA,1,1,1,0,1,57,0,0,0,0,1,0,0,0,2,0,0,0,29,9240,1,8336,2,5,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NA,NA,0,0,0,1,1,34,0,0,1,0,0,0,0,0,2,0,0,0,22,11520,9,0,0,0,9,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
NA,NA,0,0,0,0,0,48,0,0,0,1,0,0,0,0,0,10,7302,0,27,7030,10,3564,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
NA,NA,0,1,1,0,0,52,0,0,0,0,1,0,0,0,0,15,88691,279497,40,18200,4,1261,4,2,10,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NA,NA,1,1,1,0,0,58,0,0,0,0,1,0,0,0,2,17,3272,0,42,7200,1,5086,2,2,5,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
NA,NA,0,1,1,0,0,45,0,0,0,1,0,0,0,0,0,14,65466,212677,24,7080,3,0,0,2,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
NA,NA,0,0,1,0,0,72,0,0,0,0,0,0,1,0,0,16,63890,256797,41,9100,7,4448,3,0,6,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
NA,NA,0,0,1,0,0,48,0,0,0,1,0,0,0,0,0,8,43075,175858,52,13970,4,5878,2,3,11,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
NA,NA,0,0,0,0,0,49,0,0,0,1,0,0,0,0,0,9,90658,276028,7,12350,13,0,0,0,7,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
NA,NA,0,0,0,0,0,57,0,0,0,0,1,0,0,0,0,14,200772,465304,27,9270,1,0,0,0,NA,NA,NA,NA,NA,NA,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,NA,0,0,0,0,0,22,0,1,0,0,0,0,0,0,0,NA,36821,193948,23,29390,6,8502,2,0,20,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,0,1,1,0,0,53,0,0,0,0,1,0,0,0,0,13,108744,333039,5,5430,1,3267,1,0,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NA,NA,0,1,1,0,0,50,0,0,0,0,1,0,0,0,0,14,30795,174778,53,8920,6,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
NA,NA,0,1,1,0,0,59,0,0,0,0,1,0,0,0,0,12,155410,422815,40,33330,7,4765,3,4,10,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
NA,NA,0,0,1,0,0,33,0,0,1,0,0,0,0,0,3,7,NA,147326,38,22520,5,3075,1,6,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
NA,NA,0,1,0,0,0,48,0,0,0,1,0,0,0,0,0,11,26875,0,18,10450,1,3830,1,8,6,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
NA,NA,1,1,0,1,1,42,0,0,0,1,0,0,0,0,3,11,99269,306012,34,25910,7,45894,2,1,10,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
NA,NA,0,1,0,0,0,50,0,0,0,0,1,0,0,0,0,11,102262,0,39,16730,14,0,0,0,8,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
NA,NA,0,0,0,0,0,53,0,0,0,0,1,0,0,0,0,2,13753,0,49,2880,4,0,0,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
NA,NA,0,1,1,0,0,49,0,0,0,1,0,0,0,0,0,9,60368,170643,16,6400,4,0,0,0,4,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NA,NA,0,0,0,1,0,21,0,1,0,0,0,0,0,1,1,8,18483,0,20,8150,1,7781,2,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
NA,NA,0,1,0,0,0,50,0,0,0,0,1,0,0,0,0,9,58628,0,14,12360,1,0,0,0,15,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,NA,0,1,1,0,0,53,0,0,0,0,1,0,0,0,0,0,0,105085,31,6800,11,0,0,0,14,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,0,1,1,0,0,49,0,0,0,1,0,0,0,0,0,2,81280,241420,24,14530,1,0,0,0,6,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,NA,1,0,1,0,0,38,0,0,1,0,0,0,0,0,2,13,38317,125157,44,1500,1,2896,1,8,8,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
NA,NA,0,0,0,0,0,53,0,0,0,0,1,0,0,0,0,11,70026,0,39,18780,10,0,0,0,11,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,NA,0,1,0,0,0,49,0,0,0,1,0,0,0,0,0,8,NA,0,26,12910,4,0,0,0,17,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,NA,0,1,0,0,0,48,0,0,0,1,0,0,0,0,0,8,134140,0,34,30240,1,7478,2,6,13,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
NA,NA,0,1,1,0,0,53,0,0,0,0,1,0,0,0,0,13,NA,499433,26,14610,6,0,0,0,5,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,NA,0,0,0,0,0,51,0,0,0,0,1,0,0,0,0,4,72453,0,52,13850,1,2847,4,7,15,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,NA,2,1,1,0,0,37,0,0,1,0,0,0,0,0,2,5,NA,235987,50,11270,1,0,0,3,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
NA,NA,0,0,0,1,0,26,0,1,0,0,0,0,0,0,3,13,14822,NA,5,8830,10,7486,3,9,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
NA,NA,0,0,1,0,1,47,0,0,0,1,0,0,0,0,0,0,0,56266,32,6200,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,0,0,0,0,0,48,0,0,0,1,0,0,0,0,0,13,78966,0,39,21420,6,0,0,3,8,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
NA,NA,0,1,0,0,1,51,0,0,0,0,1,0,0,0,0,13,51513,0,42,6650,4,33388,2,4,17,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,NA,0,0,0,0,0,33,0,0,1,0,0,0,0,0,0,11,0,122916,47,12400,20,5531,2,6,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,0,1,1,0,0,58,0,0,0,0,1,0,0,0,0,12,69282,295989,47,10520,6,1142,1,0,13,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,NA,0,0,0,0,0,30,0,0,1,0,0,0,0,0,0,10,27803,0,41,7280,4,6322,2,5,8,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
NA,NA,0,0,0,0,0,50,0,0,0,0,1,0,0,0,0,8,34611,0,47,12760,1,3908,2,4,8,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
NA,NA,0,0,1,0,0,47,0,0,0,1,0,0,0,0,0,12,55019,206801,51,18110,4,9085,2,1,9,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,NA,0,1,1,0,0,42,0,0,0,1,0,0,0,0,1,11,200928,513817,25,5600,1,4020,1,2,14,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
NA,NA,0,0,0,1,0,33,0,0,1,0,0,0,0,0,1,12,92060,0,24,14010,5,0,0,0,10,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,NA,0,1,1,0,0,36,0,0,1,0,0,0,0,0,0,11,48901,210300,5,5100,1,3805,3,0,9,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NA,NA,3,1,0,1,0,38,0,0,1,0,0,0,0,0,3,9,38212,160245,61,22320,1,4326,4,6,13,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
NA,NA,0,0,0,1,0,36,0,0,1,0,0,0,0,0,1,10,100095,0,15,17520,1,0,0,0,19,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,NA,0,1,1,0,0,56,0,0,0,0,1,0,0,0,0,8,42834,146455,29,22760,4,0,0,5,8,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
NA,NA,0,0,1,0,0,37,0,0,1,0,0,0,0,0,3,15,130123,NA,59,32260,4,0,0,0,7,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
NA,NA,0,0,1,0,1,57,0,0,0,0,1,0,0,0,0,13,27281,198619,24,22470,4,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,0,1,1,0,0,37,0,0,1,0,0,0,0,0,4,11,34622,188514,30,20170,6,7875,1,0,NA,NA,NA,NA,NA,NA,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,NA,1,1,1,0,0,38,0,0,1,0,0,0,0,0,3,15,57925,144063,16,30770,6,0,0,0,6,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
NA,NA,1,1,1,0,0,39,0,0,1,0,0,0,0,0,3,17,25846,107211,68,26850,10,0,0,3,7,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
NA,NA,0,1,1,0,0,43,0,0,0,1,0,0,0,0,2,13,126496,NA,22,26980,7,0,0,5,16,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NA,NA,1,1,0,1,1,41,0,0,0,1,0,0,0,0,1,11,182782,0,36,23880,3,5639,2,5,14,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NA,NA,0,1,0,1,0,28,0,1,0,0,0,0,0,0,4,12,94675,291876,47,10320,6,0,0,3,17,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,0,0,1,0,1,47,0,0,0,1,0,0,0,0,0,0,0,67647,19,6200,9,23972,2,1,9,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,0,1,1,0,0,38,0,0,1,0,0,0,0,0,0,12,NA,122423,35,32460,1,1414,2,4,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
NA,NA,0,1,1,0,0,53,0,0,0,0,1,0,0,0,0,11,27045,161922,54,6800,6,6523,3,4,7,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
NA,NA,0,0,0,0,1,48,0,0,0,1,0,0,0,0,0,11,75984,0,42,37310,1,40386,3,1,2,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
NA,NA,0,0,1,0,0,48,0,0,0,1,0,0,0,0,0,12,88745,241555,55,7050,1,1031,2,5,12,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
NA,NA,0,1,0,1,0,44,0,0,0,1,0,0,0,0,2,14,26377,169045,30,8540,1,4236,3,3,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
NA,NA,0,1,1,0,1,54,0,0,0,0,1,0,0,0,0,6,73663,268990,14,41310,7,36700,1,3,5,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
NA,NA,0,1,1,0,0,55,0,0,0,0,1,0,0,0,0,15,87426,286182,41,8410,4,0,0,0,9,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NA,NA,0,0,1,0,0,41,0,0,0,1,0,0,0,0,2,12,10758,92197,41,22210,7,0,0,2,12,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
NA,NA,0,1,0,0,0,57,0,0,0,0,1,0,0,0,0,12,210811,0,7,28280,1,3542,1,4,17,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NA,NA,0,0,0,0,0,48,0,0,0,1,0,0,0,0,0,8,75914,0,51,13240,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,NA,0,1,1,0,0,43,0,0,0,1,0,0,0,0,0,11,90213,293850,21,16210,4,0,0,0,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,NA,0,1,1,0,0,47,0,0,0,1,0,0,0,0,0,11,93658,303850,37,6200,5,0,0,0,15,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,NA,0,0,0,0,0,55,0,0,0,0,1,0,0,0,0,NA,34466,152288,32,17080,7,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
NA,NA,0,0,0,0,0,48,0,0,0,1,0,0,0,0,0,10,173279,0,27,22390,4,7357,2,8,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,NA,0,0,1,0,0,41,0,0,0,1,0,0,0,0,1,0,0,65804,31,5600,1,7792,3,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,2,0,1,0,0,42,0,0,0,1,0,0,0,0,3,17,28916,115937,43,8300,4,958,1,4,7,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
NA,NA,0,1,0,1,0,32,0,0,1,0,0,0,0,0,2,7,NA,466804,43,30470,10,6042,3,0,14,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NA,NA,0,0,1,0,1,34,0,0,1,0,0,0,0,0,3,9,23439,113409,38,7240,4,0,0,1,6,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
NA,NA,0,0,1,0,0,46,0,0,0,1,0,0,0,0,0,11,68126,214584,52,21160,1,0,0,0,6,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,NA,0,0,0,0,0,50,0,0,0,0,1,0,0,0,0,0,0,0,37,6500,3,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
NA,NA,0,0,0,1,0,43,0,0,0,1,0,0,0,0,1,8,23921,0,25,14070,21,3805,1,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
NA,NA,0,1,1,0,0,47,0,0,0,1,0,0,0,0,0,11,78953,233925,23,17410,4,0,0,1,8,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
NA,NA,0,0,1,0,0,46,0,0,0,1,0,0,0,0,0,10,107872,324375,35,12290,4,4784,3,3,11,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
NA,NA,0,0,1,0,0,56,0,0,0,0,1,0,0,0,0,14,13692,134847,28,35620,1,0,0,0,9,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,0,0,1,0,0,40,0,0,0,1,0,0,0,0,0,12,74117,252030,24,28620,1,5784,1,0,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NA,NA,0,0,1,0,1,38,0,0,1,0,0,0,0,0,0,11,71263,193720,34,14980,9,29447,1,0,9,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
NA,NA,1,0,1,0,0,36,0,0,1,0,0,0,0,0,1,11,109631,277683,15,29960,10,0,0,0,12,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
NA,NA,0,1,1,0,0,30,0,0,1,0,0,0,0,0,0,10,37614,165402,75,16170,6,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
NA,NA,0,1,1,0,0,42,0,0,0,1,0,0,0,0,0,7,2763,0,44,7230,4,0,0,0,9,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
NA,NA,0,0,1,0,0,54,0,0,0,0,1,0,0,0,0,7,91916,266099,42,16090,1,0,0,0,9,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,NA,1,1,0,1,0,39,0,0,1,0,0,0,0,0,1,12,NA,0,40,5400,6,0,0,4,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
NA,NA,0,0,1,0,0,54,0,0,0,0,1,0,0,0,0,9,94995,301004,42,33700,7,5172,1,6,10,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
NA,NA,1,1,0,1,0,36,0,0,1,0,0,0,0,0,2,9,21873,118100,27,7290,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
NA,NA,0,0,1,0,0,48,0,0,0,1,0,0,0,0,0,5,92868,256927,39,15590,7,0,0,2,9,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
NA,NA,0,0,1,0,0,53,0,0,0,0,1,0,0,0,0,10,185291,475137,49,22070,17,0,0,3,12,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NA,NA,0,1,0,0,0,48,0,0,0,1,0,0,0,0,0,12,59334,208034,50,12230,3,0,0,3,11,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
NA,NA,0,0,0,0,0,38,0,0,1,0,0,0,0,0,0,11,48207,179539,38,10120,3,1842,3,4,8,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
NA,NA,0,0,1,0,0,45,0,0,0,1,0,0,0,0,0,10,96708,272829,29,7880,4,4148,2,7,9,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
NA,NA,0,0,0,0,0,30,0,0,1,0,0,0,0,0,0,0,0,0,18,1500,10,0,0,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
NA,NA,0,1,0,0,0,46,0,0,0,1,0,0,0,0,0,10,134752,0,30,29930,4,3722,2,1,13,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NA,NA,1,0,0,1,0,45,0,0,0,1,0,0,0,0,1,10,39032,209556,43,10520,1,0,0,1,11,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
NA,NA,0,1,0,1,0,28,0,1,0,0,0,0,0,0,2,12,56943,0,60,5810,6,0,0,0,10,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
NA,NA,0,1,1,0,0,44,0,0,0,1,0,0,0,0,0,12,87190,260524,36,24900,3,0,0,0,12,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NA,NA,0,1,1,0,0,52,0,0,0,0,1,0,0,0,0,14,284898,645241,33,35190,3,0,0,0,19,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
NA,NA,0,1,0,0,0,47,0,0,0,1,0,0,0,0,0,7,28654,144131,22,10990,1,0,0,2,8,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,NA,0,1,1,0,0,45,0,0,0,1,0,0,0,0,1,15,91898,318207,47,16190,14,0,0,2,11,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,NA,2,1,1,0,1,36,0,0,1,0,0,0,0,0,3,6,26011,133863,41,18290,6,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
NA,NA,0,0,0,0,0,39,0,0,1,0,0,0,0,0,0,11,107949,273486,49,7330,10,8043,2,6,11,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,NA,1,1,0,1,0,52,0,0,0,0,1,0,0,0,1,12,50726,220288,12,1500,7,0,0,0,10,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
NA,NA,0,0,0,0,0,40,0,0,0,1,0,0,0,0,0,11,4404,0,54,10400,4,21205,2,1,17,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,0,1,0,1,1,31,0,0,1,0,0,0,0,0,2,7,35053,125625,28,12860,10,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
NA,NA,0,0,1,0,1,38,0,0,1,0,0,0,0,0,0,8,44575,164145,31,9760,11,3787,4,4,6,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,NA,0,1,1,0,0,47,0,0,0,1,0,0,0,0,0,11,30452,150468,34,21210,1,0,0,0,8,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
NA,NA,0,0,1,0,0,39,0,0,1,0,0,0,0,0,2,14,28846,151789,16,26370,1,0,0,2,8,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
NA,NA,0,1,1,0,0,48,0,0,0,1,0,0,0,0,0,13,144515,378420,48,20750,10,3751,1,0,21,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,NA,0,1,0,0,0,45,0,0,0,1,0,0,0,0,0,NA,0,0,22,14510,1,0,0,3,8,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
