"TARGET_AMT","KIDSDRIV","MALE","MARRIED","SINGLE_PARENT","LICENSE_REVOKED","AGE","AGE_RANGE_16_19_YRS","AGE_RANGE_20_29_YRS","AGE_RANGE_30_39_YRS","AGE_RANGE_40_49_YRS","AGE_RANGE_50_59_YRS","AGE_RANGE_60_69_YRS","AGE_RANGE_70_YRS_PLUS","INEXP_DRIVER","HOMEKIDS","YOJ","INCOME","HOME_VAL","TRAVTIME","BLUEBOOK","TIF","OLDCLAIM","CLM_FREQ","MVR_PTS","CAR_AGE","CAR_AGE_RANGE_1_YR","CAR_AGE_RANGE_2_3_YRS","CAR_AGE_RANGE_3_5_YRS","CAR_AGE_RANGE_5_10_YRS","CAR_AGE_RANGE_10_YRS_PLUS","MAIN_DRIVING_CITY","RED_CAR","EDU_HIGH_SCHOOL","EDU_COLLEGE","EDU_ADV_DEGREE","VEHICLE_USE_COMMERCIAL","VEHICLE_CLASS_TRUCK","VEHICLE_CLASS_SUV","VEHICLE_CLASS_CAR","SPORTS_CAR","RED_SPORTS_CAR","TRUCK_COMM","SUV_COMM","CAR_COMM","OCCUPATION_CLERICAL","OCCUPATION_MANAGER","OCCUPATION_BLUE_COLLAR","OCCUPATION_GOLD_COLLAR","OCCUPATION_STUDENT","OCCUPATION_HOME_MAKER","OCCUPATION_PROFESSIONAL"
8.7160440501614,-Inf,0,-Inf,-Inf,0,3.68887945411394,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,2.39789527279837,9.74032135478191,-Inf,2.99573227355399,9.41164722868122,1.38629436111989,10.1698438382732,0,2.56494935746154,1.79175946922805,-Inf,-Inf,-Inf,0,-Inf,0,0,-Inf,-Inf,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf
9.0871194793729,-Inf,-Inf,0,-Inf,-Inf,3.78418963391826,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,0.693147180559945,2.70805020110221,9.70210549300343,11.8068182111987,3.61091791264422,9.2610334862917,0,8.96673897875958,0,0,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf
-Inf,-Inf,0,0,-Inf,-Inf,4.02535169073515,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,2.77258872223978,10.7090701624259,12.0128033806677,3.40119738166216,9.98828815422859,2.56494935746154,-Inf,-Inf,-Inf,1.79175946922805,-Inf,-Inf,-Inf,0,-Inf,0,0,0,0,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf
7.65775527113487,0,-Inf,0,-Inf,0,3.80666248977032,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,0,2.63905732961526,11.0658880809511,12.1877457288373,3.91202300542815,10.3840601331311,1.79175946922805,10.2355572550675,0.693147180559945,-Inf,2.56494935746154,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,0,0,0,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf
-Inf,-Inf,0,0,-Inf,-Inf,3.87120101090789,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,2.56494935746154,11.2472136035472,12.4407336160047,2.63905732961526,10.2597624164535,2.56494935746154,7.34858753092759,1.6094379124341,0,2.30258509299405,-Inf,-Inf,-Inf,-Inf,0,0,0,0,0,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0
8.16961956172385,0,0,-Inf,0,-Inf,3.78418963391826,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,0.693147180559945,2.484906649788,10.0883059895287,-Inf,3.17805383034795,9.56240470335723,1.38629436111989,-Inf,-Inf,-Inf,2.30258509299405,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,0,0,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
6.76388490856244,-Inf,-Inf,0,-Inf,-Inf,3.49650756146648,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,1.38629436111989,2.484906649788,9.9437653990347,11.2387780510633,3.8286413964891,8.83637393092739,2.56494935746154,8.97411158111332,1.09861228866811,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf
-Inf,-Inf,-Inf,0,-Inf,0,3.46573590279973,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,1.09861228866811,2.63905732961526,10.9145064767109,11.8967173973969,2.99573227355399,9.21433239324572,1.38629436111989,-Inf,-Inf,-Inf,2.07944154167984,-Inf,-Inf,-Inf,0,-Inf,0,-Inf,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0
8.9600825281704,-Inf,-Inf,-Inf,-Inf,0,3.52636052461616,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,2.07944154167984,9.56057461908493,11.3740541258902,2.56494935746154,7.97933889526233,1.38629436111989,10.1172674008974,1.09861228866811,0.693147180559945,2.30258509299405,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,0,-Inf,0,-Inf,-Inf,3.63758615972639,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,1.38629436111989,2.484906649788,7.67275789664251,11.1966930149791,3.55534806148941,10.0296795777739,2.30258509299405,-Inf,-Inf,0.693147180559945,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf
8.33038156934942,0.693147180559945,-Inf,-Inf,0,-Inf,3.76120011569356,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,1.09861228866811,2.39789527279837,11.8284877471491,-Inf,3.36729582998647,9.87868243361716,0,9.09268232850795,1.09861228866811,-Inf,2.70805020110221,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,0,0,0,-Inf,-Inf,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,0,-Inf,-Inf,0,3.89182029811063,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,2.19722457733622,10.3999200910145,-Inf,3.43398720448515,10.4255498082281,1.09861228866811,10.4443864093083,0.693147180559945,0.693147180559945,2.89037175789616,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,0,0,0,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,-Inf,-Inf,0,3.8286413964891,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,2.30258509299405,11.2839901738642,-Inf,2.56494935746154,9.55037767476189,1.09861228866811,-Inf,-Inf,0.693147180559945,2.39789527279837,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,0,0,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,0,-Inf,-Inf,3.80666248977032,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,0,2.39789527279837,12.1326198433211,13.140429203216,3.3322045101752,9.23503298456655,0,8.36799688505411,1.09861228866811,1.79175946922805,2.99573227355399,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,0,0,0,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf
-Inf,-Inf,0,-Inf,-Inf,0,3.8286413964891,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,2.63905732961526,11.7896173661221,12.89335516252,3.09104245335832,10.4139130962808,1.38629436111989,-Inf,-Inf,0,2.484906649788,-Inf,-Inf,-Inf,-Inf,0,0,0,0,0,0,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,0,0,-Inf,-Inf,3.80666248977032,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,2.39789527279837,11.0337761410648,12.271532617002,3.40119738166216,9.29743507882712,2.56494935746154,10.1308621403782,0.693147180559945,-Inf,2.484906649788,-Inf,-Inf,-Inf,-Inf,0,0,0,0,0,0,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,4.14313472639153,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,2.19722457733622,11.217560622139,-Inf,2.39789527279837,10.2255710517052,0,-Inf,-Inf,-Inf,2.89037175789616,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,0,0,0,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,0,-Inf,-Inf,3.78418963391826,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,2.19722457733622,11.2215298391398,12.3503201648203,2.19722457733622,10.07069547152,1.79175946922805,-Inf,-Inf,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,0,0,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0
7.77106708606541,0,0,-Inf,0,-Inf,3.80666248977032,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,0.693147180559945,2.39789527279837,11.5365736298759,-Inf,3.2188758248682,7.3132203870903,0,-Inf,-Inf,0.693147180559945,2.39789527279837,-Inf,-Inf,-Inf,-Inf,0,0,0,0,0,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0
-Inf,-Inf,-Inf,0,-Inf,-Inf,3.87120101090789,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,11.5020667216354,3.91202300542815,9.06647000155648,1.09861228866811,9.03157249338153,0.693147180559945,1.09861228866811,2.484906649788,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf
8.47720418319987,0,-Inf,0,-Inf,-Inf,3.61091791264422,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,0.693147180559945,2.484906649788,10.6614857054157,12.2317939970798,3.76120011569356,8.55641390456952,0,7.90765159471109,0,0,1.09861228866811,-Inf,-Inf,0,-Inf,-Inf,0,-Inf,0,0,-Inf,0,-Inf,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,3.55534806148941,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,1.79175946922805,10.2877630719617,-Inf,3.89182029811063,8.48879371689454,2.30258509299405,-Inf,-Inf,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
7.21081845347222,-Inf,0,0,-Inf,-Inf,3.87120101090789,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,2.484906649788,10.3663721515118,12.0142460587219,2.63905732961526,9.17367638760459,2.56494935746154,7.10002716662926,0,1.38629436111989,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,0,-Inf,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,0,-Inf,-Inf,3.89182029811063,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,11.9791030341741,3.73766961828337,8.76405326934776,2.30258509299405,9.11767668711276,0,1.79175946922805,2.63905732961526,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,0,0,0,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0
-Inf,-Inf,-Inf,-Inf,0,-Inf,3.78418963391826,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,0.693147180559945,2.70805020110221,11.8446004991076,12.666341545679,3.55534806148941,10.001067880875,2.30258509299405,-Inf,-Inf,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,0,-Inf,-Inf,0,0,-Inf,-Inf,-Inf,0,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,3.91202300542815,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,2.56494935746154,12.0033197838637,13.011691000983,3.73766961828337,10.0358307395238,0,-Inf,-Inf,-Inf,2.63905732961526,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,0,0,0,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,-Inf,0,-Inf,3.40119738166216,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,0,2.30258509299405,9.76738141953914,11.8563591288178,3.91202300542815,9.42383754623859,2.56494935746154,-Inf,-Inf,-Inf,1.79175946922805,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,0,0,-Inf,-Inf,3.98898404656427,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,2.56494935746154,11.1705337427129,12.3918590262166,4.11087386417331,9.5468126085974,1.79175946922805,-Inf,-Inf,-Inf,2.39789527279837,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,0,0,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf
7.79358680337158,-Inf,-Inf,0,-Inf,-Inf,3.97029191355212,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,1.79175946922805,10.5462883586593,11.9406803010525,3.46573590279973,9.4834162920386,0,-Inf,-Inf,1.38629436111989,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,0,-Inf,-Inf,0,-Inf,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,3.97029191355212,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,2.56494935746154,10.6261692631984,11.92459130872,3.04452243772342,9.63952200670166,0,-Inf,-Inf,-Inf,2.07944154167984,-Inf,-Inf,-Inf,0,-Inf,0,-Inf,0,0,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,0,-Inf,0,-Inf,3.36729582998647,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,2.30258509299405,10.5464460915128,12.220798683233,2.70805020110221,9.62641565919636,1.79175946922805,-Inf,-Inf,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0
-Inf,-Inf,0,-Inf,-Inf,-Inf,4.06044301054642,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,2.39789527279837,11.4210623372496,-Inf,3.13549421592915,9.27049429479593,1.79175946922805,-Inf,-Inf,-Inf,2.484906649788,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,0,0,0,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,0,-Inf,-Inf,4.00733318523247,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,1.94591014905531,10.7317554870165,12.0621791801556,1.6094379124341,9.87199688544476,1.79175946922805,-Inf,-Inf,-Inf,2.56494935746154,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,0,0,0,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf
-Inf,-Inf,0,0,-Inf,-Inf,4.00733318523247,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,2.56494935746154,11.3499829163468,12.3331060971895,3.04452243772342,8.65869275368994,0,6.87626461189077,0.693147180559945,1.79175946922805,2.39789527279837,-Inf,-Inf,-Inf,-Inf,0,0,0,0,0,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,0,-Inf,-Inf,4.02535169073515,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,2.07944154167984,10.5516373671653,12.1583256870324,3.3322045101752,9.6940003276694,1.38629436111989,-Inf,-Inf,-Inf,2.07944154167984,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,0,-Inf,-Inf,-Inf,3.52636052461616,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,2.39789527279837,10.8505984267502,-Inf,3.58351893845611,9.80421955087746,0,6.63200177739563,0.693147180559945,1.09861228866811,2.70805020110221,-Inf,-Inf,-Inf,-Inf,0,0,0,0,0,0,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf
8.65014941866486,-Inf,-Inf,0,-Inf,-Inf,3.52636052461616,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,1.09861228866811,-Inf,-Inf,11.1028196052125,3.2188758248682,9.37075709338209,2.19722457733622,7.49554194388426,0.693147180559945,0.693147180559945,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf
-Inf,-Inf,0,0,-Inf,0,3.58351893845611,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,2.39789527279837,11.5653661009097,12.496908489612,3.17805383034795,9.5324238711453,1.94591014905531,10.3639142187183,1.09861228866811,1.38629436111989,2.83321334405622,-Inf,-Inf,-Inf,-Inf,0,0,0,0,0,0,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0
9.48077411552132,-Inf,0,0,-Inf,-Inf,3.71357206670431,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,2.30258509299405,11.1014171333148,11.9783938254142,4.07753744390572,9.41164722868122,1.38629436111989,-Inf,-Inf,0,2.19722457733622,-Inf,-Inf,-Inf,0,-Inf,0,0,0,0,0,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf
8.3091845276863,-Inf,0,-Inf,-Inf,-Inf,3.8286413964891,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,1.94591014905531,11.5291530820749,-Inf,2.83321334405622,10.058352263097,2.56494935746154,8.45062594714412,1.09861228866811,1.79175946922805,2.83321334405622,-Inf,-Inf,-Inf,-Inf,0,0,0,0,0,0,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,0,0,-Inf,-Inf,3.73766961828337,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,2.19722457733622,11.2414578908258,12.2918833019433,2.89037175789616,10.0600638595782,2.56494935746154,-Inf,-Inf,-Inf,2.63905732961526,-Inf,-Inf,-Inf,-Inf,0,0,0,0,0,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf
-Inf,0,0,0,-Inf,-Inf,3.63758615972639,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,1.09861228866811,2.77258872223978,8.92638468126522,11.6422768836632,3.25809653802148,8.99714715151514,0,-Inf,-Inf,-Inf,2.07944154167984,-Inf,-Inf,-Inf,0,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
8.96673897875958,-Inf,0,-Inf,0,-Inf,3.49650756146648,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,1.38629436111989,-Inf,-Inf,-Inf,2.63905732961526,9.62178755176189,0,7.39694860262101,0,0.693147180559945,1.6094379124341,-Inf,-Inf,-Inf,0,-Inf,0,0,0,-Inf,-Inf,0,-Inf,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf
8.20521842639541,-Inf,-Inf,0,-Inf,-Inf,3.61091791264422,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,11.2103327797827,3.87120101090789,9.46109909032337,1.94591014905531,-Inf,-Inf,1.09861228866811,1.79175946922805,-Inf,-Inf,-Inf,0,-Inf,0,-Inf,0,0,-Inf,0,-Inf,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf
-Inf,0,-Inf,0,-Inf,-Inf,3.73766961828337,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,0,2.19722457733622,10.3980923267746,11.9870518340331,4.14313472639153,9.98460660382092,0,-Inf,-Inf,0.693147180559945,2.63905732961526,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,0,0,0,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf
8.54188580400661,-Inf,-Inf,0,-Inf,-Inf,3.85014760171006,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,2.39789527279837,10.7078406311694,12.2917226796463,3.91202300542815,9.46032057724395,0,7.33498187887181,0.693147180559945,-Inf,2.30258509299405,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,0,0,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0
-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,3.95124371858143,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,2.19722457733622,11.1417458348286,12.2875881143123,3.58351893845611,9.62377364973352,0,-Inf,-Inf,1.09861228866811,2.30258509299405,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,0,0,-Inf,0,-Inf,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,0,-Inf,-Inf,-Inf,3.76120011569356,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,2.39789527279837,11.7947981958258,12.6585262958611,2.07944154167984,10.3139402021553,2.77258872223978,9.41686661746695,0,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,0,0,0,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0
-Inf,-Inf,0,0,-Inf,-Inf,4.18965474202643,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,0,2.83321334405622,11.4807121426056,12.6941187755264,3.13549421592915,9.32188174670909,1.94591014905531,-Inf,-Inf,-Inf,2.77258872223978,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,0,0,0,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0
7.66996199547358,-Inf,0,0,-Inf,-Inf,3.95124371858143,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,1.94591014905531,11.0668570884195,12.4084541494519,3.49650756146648,8.97461803845511,1.38629436111989,9.09178203585205,1.09861228866811,0,1.6094379124341,-Inf,-Inf,-Inf,0,-Inf,0,0,-Inf,-Inf,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf
-Inf,0,-Inf,0,-Inf,-Inf,3.63758615972639,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,0,1.94591014905531,9.31199402570268,-Inf,3.68887945411394,8.86078289580631,1.38629436111989,-Inf,-Inf,-Inf,2.30258509299405,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf
-Inf,-Inf,0,0,-Inf,-Inf,3.85014760171006,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,2.63905732961526,11.5546238753259,12.5290289520979,3.87120101090789,9.96740087827978,0,-Inf,-Inf,-Inf,2.56494935746154,-Inf,-Inf,-Inf,-Inf,0,0,0,0,0,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf
